customerID,genero,idoso,conjuge,dependentes,tempo_permanecido,servico_telefone,multiplas_linhas,servico_internet,seguranca_online,backup_online,protecao_dispositivo,suporte_ti,streaming_tv,streaming_movies,tempo_contratual,cobranca_digital,metodo_pagamento,cobranca_mensal,total_cobranca,churn
6115-ZTBFQ,Mulher,0,Sim,Não,72,Não,Sem serviço telefônico,Sem Fibra Óptica,Sim,Sim,Sim,Sim,Sim,Sim,Dois anos,Não,Transferência Bancária,65.5,4919.7,Não
6353-BRMMA,Mulher,0,Sim,Sim,54,Sim,Sim,Fibra Óptica,Sim,Sim,Não,Não,Sim,Sim,Mês a mês,Sim,Transferência Bancária,104.1,5645.8,Não
6680-WKXRZ,Mulher,0,Não,Não,3,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Mês a mês,Não,Transferência Bancária,74.4,215.8,Sim
6231-WFGFH,Homem,0,Sim,Sim,4,Sim,Não,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Mês a mês,Sim,Cobrança Correio,20.5,77.6,Não
9904-EHEVJ,Mulher,1,Sim,Sim,32,Sim,Sim,Fibra Óptica,Não,Não,Sim,Não,Sim,Não,Mês a mês,Sim,Cobrança Correio,91.35,2896.55,Não
7028-DVOIQ,Homem,1,Não,Não,35,Sim,Sim,Fibra Óptica,Não,Não,Sim,Não,Sim,Sim,Mês a mês,Sim,Cobrança Eletrônica,99.05,3395.8,Sim
6169-PPETC,Homem,0,Sim,Sim,35,Sim,Não,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Dois anos,Não,Transferência Bancária,20.5,759.35,Não
4208-UFFGW,Homem,1,Não,Não,2,Sim,Não,Sem Fibra Óptica,Não,Não,Não,Não,Não,Não,Mês a mês,Não,Cobrança Correio,44.95,85.15,Sim
8584-KMVXD,Mulher,0,Não,Não,8,Sim,Não,Fibra Óptica,Não,Sim,Não,Não,Não,Não,Mês a mês,Não,Cobrança Eletrônica,75.6,535.55,Não
8467-WYNSR,Homem,0,Não,Não,22,Sim,Não,Sem Fibra Óptica,Sim,Não,Não,Sim,Não,Não,Mês a mês,Não,Cobrança Correio,55.1,1253.15,Não
0851-DFJKB,Mulher,0,Não,Não,15,Sim,Não,Sem Fibra Óptica,Sim,Não,Sim,Sim,Não,Não,Mês a mês,Não,Cobrança Eletrônica,58.95,955.15,Não
5382-SOYZL,Homem,0,Não,Não,22,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Sim,Sim,Mês a mês,Sim,Cobrança Eletrônica,95.1,2162.6,Não
9448-REEVD,Homem,0,Sim,Não,1,Sim,Não,Sem Fibra Óptica,Não,Não,Não,Não,Não,Não,Mês a mês,Não,Cartão de Crédito,44.7,44.7,Sim
3261-CQXOL,Mulher,0,Sim,Sim,71,Sim,Sim,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Dois anos,Não,Transferência Bancária,25.45,1813.35,Não
8388-FYNPZ,Homem,0,Não,Não,4,Sim,Não,Sem Fibra Óptica,Sim,Não,Sim,Não,Não,Não,Mês a mês,Não,Cobrança Eletrônica,56.75,245.15,Não
4002-BQWPQ,Homem,0,Não,Não,25,Sim,Sim,Sem Fibra Óptica,Sim,Sim,Sim,Sim,Não,Sim,Mês a mês,Não,Transferência Bancária,81.75,2028.8,Não
5651-YLPRD,Mulher,0,Sim,Sim,32,Sim,Não,Fibra Óptica,Não,Sim,Não,Não,Sim,Não,Mês a mês,Sim,Cobrança Eletrônica,86.1,2723.75,Não
2826-DXLQO,Homem,1,Sim,Não,7,Não,Sem serviço telefônico,Sem Fibra Óptica,Sim,Não,Não,Não,Não,Não,Mês a mês,Não,Transferência Bancária,29.8,220.45,Não
4378-BZYFP,Homem,0,Não,Não,17,Sim,Não,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Um ano,Sim,Cobrança Correio,20.5,365.8,Não
9489-UTFKA,Homem,1,Sim,Não,8,Sim,Não,Sem Fibra Óptica,Sim,Não,Não,Não,Sim,Não,Mês a mês,Não,Transferência Bancária,60.9,551.95,Não
4849-PYRLQ,Mulher,1,Não,Não,56,Sim,Sim,Sem Fibra Óptica,Sim,Não,Sim,Sim,Não,Sim,Dois anos,Não,Transferência Bancária,73.25,4054.2,Não
9117-SHLZX,Homem,0,Não,Não,1,Sim,Não,Sem Fibra Óptica,Não,Não,Não,Não,Não,Não,Mês a mês,Sim,Cobrança Correio,45.7,45.7,Sim
9889-TMAHG,Homem,1,Não,Não,8,Sim,Não,Fibra Óptica,Sim,Não,Não,Sim,Sim,Sim,Mês a mês,Não,Cartão de Crédito,100.3,832.35,Sim
4541-RMRLG,Homem,0,Não,Não,7,Sim,Não,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Mês a mês,Não,Cobrança Eletrônica,19.25,112.3,Sim
7764-BDPEE,Homem,0,Não,Sim,3,Sim,Não,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Mês a mês,Não,Cobrança Correio,20.85,60.65,Não
3429-IFLEM,Mulher,0,Não,Não,71,Sim,Não,Sem Fibra Óptica,Sim,Sim,Sim,Sim,Sim,Não,Dois anos,Não,Cartão de Crédito,77.35,5550.1,Não
3158-MOERK,Mulher,0,Não,Não,2,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Sim,Sim,Mês a mês,Sim,Cobrança Eletrônica,96,174.8,Sim
7294-TMAOP,Mulher,0,Não,Não,1,Sim,Não,Fibra Óptica,Não,Não,Não,Não,Sim,Sim,Mês a mês,Não,Cobrança Eletrônica,90.55,90.55,Sim
5002-GCQFH,Homem,0,Sim,Não,49,Sim,Sim,Fibra Óptica,Sim,Sim,Não,Não,Sim,Não,Mês a mês,Sim,Transferência Bancária,93.85,4733.1,Não
0556-FJEGU,Homem,0,Não,Não,58,Sim,Não,Sem Fibra Óptica,Não,Sim,Sim,Sim,Sim,Não,Dois anos,Não,Transferência Bancária,70.1,4048.95,Não
8919-FYFQZ,Homem,1,Sim,Não,44,Não,Sem serviço telefônico,Sem Fibra Óptica,Não,Sim,Não,Não,Não,Não,Mês a mês,Sim,Cobrança Eletrônica,30.35,1359.7,Sim
0604-THJFP,Mulher,0,Sim,Sim,59,Sim,Não,Sem Fibra Óptica,Não,Sim,Não,Sim,Sim,Sim,Dois anos,Sim,Cartão de Crédito,75.95,4542.35,Não
2834-JRTUA,Homem,0,Não,Não,71,Sim,Sim,Fibra Óptica,Sim,Não,Sim,Sim,Sim,Sim,Dois anos,Sim,Cobrança Eletrônica,108.05,7532.15,Sim
5875-YPQFJ,Homem,0,Não,Não,1,Sim,Não,Fibra Óptica,Não,Não,Não,Não,Não,Não,Mês a mês,Sim,Cobrança Eletrônica,69.9,69.9,Sim
5879-SESNB,Mulher,0,Não,Não,11,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Mês a mês,Não,Cobrança Eletrônica,75.25,888.65,Não
6646-QVXLR,Homem,1,Sim,Não,62,Sim,Sim,Fibra Óptica,Não,Sim,Sim,Não,Sim,Sim,Um ano,Sim,Cobrança Eletrônica,103.75,6383.35,Sim
6461-PPAXN,Mulher,0,Sim,Sim,35,Sim,Não,Sem Fibra Óptica,Sim,Não,Não,Sim,Não,Não,Um ano,Sim,Transferência Bancária,54.95,1916,Não
3318-ISQFQ,Mulher,0,Não,Não,20,Sim,Não,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Mês a mês,Sim,Transferência Bancária,19.5,413,Não
1106-HRLKZ,Homem,0,Sim,Sim,40,Sim,Não,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Dois anos,Não,Cobrança Correio,19.6,808.95,Não
2483-XSSMZ,Mulher,0,Não,Não,39,Sim,Não,Sem Fibra Óptica,Sim,Não,Não,Não,Não,Não,Um ano,Sim,Cobrança Eletrônica,47.85,1886.4,Não
8603-IJWDN,Homem,0,Não,Não,1,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Sim,Mês a mês,Sim,Cobrança Eletrônica,86.6,86.6,Sim
8165-ZJRNM,Mulher,0,Sim,Sim,72,Sim,Sim,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Dois anos,Não,Transferência Bancária,23.75,1679.25,Não
9369-XFEHK,Mulher,1,Sim,Não,33,Sim,Sim,Fibra Óptica,Não,Sim,Não,Não,Não,Não,Mês a mês,Sim,Transferência Bancária,80.6,2656.5,Sim
2604-XVDAM,Mulher,0,Não,Não,12,Sim,Não,Sem Fibra Óptica,Não,Não,Não,Não,Não,Não,Mês a mês,Não,Transferência Bancária,43.8,540.95,Não
3717-OFRTN,Homem,0,Não,Não,1,Sim,Não,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Mês a mês,Não,Transferência Bancária,19.75,19.75,Não
9046-JBFWA,Homem,0,Não,Sim,27,Sim,Não,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Mês a mês,Não,Cobrança Correio,19.15,537.35,Não
3280-NMUVX,Homem,0,Sim,Sim,34,Sim,Não,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Um ano,Não,Cartão de Crédito,19.6,678.8,Não
1206-EHBDD,Mulher,0,Sim,Não,56,Sim,Não,Fibra Óptica,Sim,Não,Sim,Não,Não,Não,Dois anos,Não,Transferência Bancária,80.3,4513.65,Não
8361-LBRDI,Mulher,0,Não,Não,58,Sim,Sim,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Dois anos,Não,Cartão de Crédito,24.35,1423.85,Não
4883-KCPZJ,Mulher,0,Sim,Sim,22,Sim,Sim,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Dois anos,Não,Cartão de Crédito,25.25,555.4,Não
9108-EQPNQ,Mulher,0,Sim,Sim,10,Sim,Sim,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Dois anos,Não,Cartão de Crédito,26.1,225.55,Não
7277-KAMWT,Homem,0,Não,Não,13,Sim,Não,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Dois anos,Não,Cartão de Crédito,20,268.45,Não
3842-IYKUE,Mulher,0,Não,Não,35,Sim,Sim,Fibra Óptica,Não,Sim,Não,Sim,Não,Não,Mês a mês,Não,Cartão de Crédito,85.3,2917.5,Sim
6641-XRPSU,Mulher,0,Não,Não,34,Sim,Não,Fibra Óptica,Não,Não,Não,Não,Não,Não,Mês a mês,Sim,Cartão de Crédito,70,2416.1,Sim
1374-DMZUI,Mulher,1,Não,Não,4,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Sim,Sim,Mês a mês,Sim,Cobrança Eletrônica,94.3,424.45,Sim
2545-LXYVJ,Homem,0,Sim,Não,72,Sim,Não,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Sem acesso a internet,Dois anos,Não,Transferência Bancária,20.7,1492.1,Não
3234-VKACU,Homem,0,Não,Não,2,Sim,Não,Sem Fibra Óptica,Não,Não,Não,Sim,Sim,Sim,Mês a mês,Não,Cobrança Eletrônica,70.3,132.4,Não
8357-EQXFO,Mulher,0,Não,Não,7,Sim,Não,Fibra Óptica,Não,Não,Sim,Não,Sim,Sim,Mês a mês,Sim,Cobrança Eletrônica,95.35,660.9,Sim
1989-PRJHP,Homem,1,Sim,Não,27,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Mês a mês,Sim,Cobrança Eletrônica,75.5,1893.95,Sim
8120-JDCAM,Homem,0,Sim,Sim,4,Sim,Não,Fibra Óptica,Não,Não,Não,Não,Não,Não,Mês a mês,Sim,Cobrança Correio,69.55,284.9,Não
